Using TensorFlow backend.
[2017-05-11 14:35:15,182] Making new env: CartPole-v0
main
____________________________________________________________________________________________________
Layer (type)                     Output Shape          Param #     Connected to                     
====================================================================================================
flatten_1 (Flatten)              (None, 4)             0           flatten_input_1[0][0]            
____________________________________________________________________________________________________
dense_1 (Dense)                  (None, 16)            80          flatten_1[0][0]                  
____________________________________________________________________________________________________
activation_1 (Activation)        (None, 16)            0           dense_1[0][0]                    
____________________________________________________________________________________________________
dense_2 (Dense)                  (None, 16)            272         activation_1[0][0]               
____________________________________________________________________________________________________
activation_2 (Activation)        (None, 16)            0           dense_2[0][0]                    
____________________________________________________________________________________________________
dense_3 (Dense)                  (None, 16)            272         activation_2[0][0]               
____________________________________________________________________________________________________
activation_3 (Activation)        (None, 16)            0           dense_3[0][0]                    
____________________________________________________________________________________________________
dense_4 (Dense)                  (None, 2)             34          activation_3[0][0]               
====================================================================================================
Total params: 658
____________________________________________________________________________________________________
None
loading from duel_dqn_CartPole-v0_weights.h5
Training for 50000 steps ...
    29/50000: episode: 1, duration: 0.079s, episode steps: 29, steps per second: 365, episode reward: 29.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.483 [0.000, 1.000], mean observation: 0.053 [-0.602, 0.915], loss: --, mean_absolute_error: --, mean_q: --
  7836/50000: episode: 91, duration: 0.501s, episode steps: 144, steps per second: 288, episode reward: 144.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.472 [0.000, 1.000], mean observation: -0.208 [-1.425, 0.658], loss: 4.856188, mean_absolute_error: 35.726948, mean_q: 72.173508
  7999/50000: episode: 92, duration: 0.567s, episode steps: 163, steps per second: 288, episode reward: 163.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.479 [0.000, 1.000], mean observation: -0.161 [-1.293, 0.670], loss: 4.727026, mean_absolute_error: 36.193352, mean_q: 73.136070
  8155/50000: episode: 93, duration: 0.543s, episode steps: 156, steps per second: 287, episode reward: 156.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.468 [0.000, 1.000], mean observation: -0.229 [-1.828, 0.647], loss: 7.996824, mean_absolute_error: 36.852974, mean_q: 74.297157
  8311/50000: episode: 94, duration: 0.543s, episode steps: 156, steps per second: 287, episode reward: 156.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.474 [0.000, 1.000], mean observation: -0.209 [-1.485, 0.801], loss: 5.917404, mean_absolute_error: 37.228951, mean_q: 75.104126
  8511/50000: episode: 95, duration: 0.695s, episode steps: 200, steps per second: 288, episode reward: 200.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.515 [0.000, 1.000], mean observation: 0.282 [-0.942, 1.992], loss: 5.997062, mean_absolute_error: 37.726177, mean_q: 76.140182
  8710/50000: episode: 96, duration: 0.689s, episode steps: 199, steps per second: 289, episode reward: 199.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.477 [0.000, 1.000], mean observation: -0.191 [-1.777, 0.635], loss: 5.487143, mean_absolute_error: 38.279610, mean_q: 77.276863
  8846/50000: episode: 97, duration: 0.473s, episode steps: 136, steps per second: 288, episode reward: 136.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.471 [0.000, 1.000], mean observation: -0.267 [-1.838, 0.829], loss: 4.992340, mean_absolute_error: 38.516693, mean_q: 77.960785
  9046/50000: episode: 98, duration: 0.697s, episode steps: 200, steps per second: 287, episode reward: 200.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.510 [0.000, 1.000], mean observation: 0.190 [-1.062, 1.715], loss: 4.738841, mean_absolute_error: 39.320980, mean_q: 79.476479
  9246/50000: episode: 99, duration: 0.692s, episode steps: 200, steps per second: 289, episode reward: 200.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.485 [0.000, 1.000], mean observation: -0.112 [-1.288, 0.604], loss: 5.667880, mean_absolute_error: 39.799030, mean_q: 80.366020
  9376/50000: episode: 100, duration: 0.453s, episode steps: 130, steps per second: 287, episode reward: 130.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.462 [0.000, 1.000], mean observation: -0.289 [-2.077, 0.765], loss: 4.806106, mean_absolute_error: 40.377102, mean_q: 81.522804
  9501/50000: episode: 101, duration: 0.438s, episode steps: 125, steps per second: 286, episode reward: 125.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.464 [0.000, 1.000], mean observation: -0.243 [-1.630, 0.808], loss: 5.344747, mean_absolute_error: 40.528145, mean_q: 81.785095
  9672/50000: episode: 102, duration: 0.615s, episode steps: 171, steps per second: 278, episode reward: 171.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.474 [0.000, 1.000], mean observation: -0.210 [-1.668, 0.549], loss: 4.451489, mean_absolute_error: 41.047314, mean_q: 82.835670
  9866/50000: episode: 103, duration: 0.681s, episode steps: 194, steps per second: 285, episode reward: 194.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.479 [0.000, 1.000], mean observation: -0.150 [-1.449, 0.816], loss: 6.205905, mean_absolute_error: 41.609081, mean_q: 83.858452
 10066/50000: episode: 104, duration: 0.701s, episode steps: 200, steps per second: 285, episode reward: 200.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.490 [0.000, 1.000], mean observation: -0.075 [-1.111, 0.861], loss: 5.601930, mean_absolute_error: 42.039696, mean_q: 84.747467
 10237/50000: episode: 105, duration: 0.594s, episode steps: 171, steps per second: 288, episode reward: 171.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.474 [0.000, 1.000], mean observation: -0.233 [-2.034, 0.806], loss: 7.704979, mean_absolute_error: 42.451241, mean_q: 85.551285
 10407/50000: episode: 106, duration: 0.590s, episode steps: 170, steps per second: 288, episode reward: 170.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.465 [0.000, 1.000], mean observation: -0.305 [-2.377, 0.833], loss: 4.992397, mean_absolute_error: 42.935612, mean_q: 86.613831
 10607/50000: episode: 107, duration: 0.696s, episode steps: 200, steps per second: 288, episode reward: 200.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.500 [0.000, 1.000], mean observation: -0.011 [-0.933, 1.050], loss: 5.625962, mean_absolute_error: 43.410290, mean_q: 87.589378
 10801/50000: episode: 108, duration: 0.675s, episode steps: 194, steps per second: 287, episode reward: 194.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.521 [0.000, 1.000], mean observation: 0.356 [-0.685, 2.411], loss: 8.222630, mean_absolute_error: 43.843910, mean_q: 88.235466
 11001/50000: episode: 109, duration: 0.694s, episode steps: 200, steps per second: 288, episode reward: 200.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.495 [0.000, 1.000], mean observation: -0.048 [-0.791, 0.841], loss: 6.391439, mean_absolute_error: 44.286011, mean_q: 89.244865
 11154/50000: episode: 110, duration: 0.534s, episode steps: 153, steps per second: 287, episode reward: 153.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.464 [0.000, 1.000], mean observation: -0.328 [-2.367, 0.651], loss: 7.222424, mean_absolute_error: 44.519112, mean_q: 89.817825
 11314/50000: episode: 111, duration: 0.557s, episode steps: 160, steps per second: 287, episode reward: 160.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.475 [0.000, 1.000], mean observation: -0.227 [-1.652, 0.904], loss: 8.230115, mean_absolute_error: 44.662228, mean_q: 90.001358
 11494/50000: episode: 112, duration: 0.625s, episode steps: 180, steps per second: 288, episode reward: 180.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.478 [0.000, 1.000], mean observation: -0.210 [-1.817, 0.765], loss: 7.563228, mean_absolute_error: 45.049103, mean_q: 90.720207
 11694/50000: episode: 113, duration: 0.693s, episode steps: 200, steps per second: 288, episode reward: 200.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.520 [0.000, 1.000], mean observation: 0.337 [-0.763, 2.404], loss: 5.915362, mean_absolute_error: 45.574387, mean_q: 91.804726
 11878/50000: episode: 114, duration: 0.639s, episode steps: 184, steps per second: 288, episode reward: 184.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.478 [0.000, 1.000], mean observation: -0.277 [-2.229, 0.782], loss: 7.019664, mean_absolute_error: 45.526283, mean_q: 91.710930
 12062/50000: episode: 115, duration: 0.678s, episode steps: 184, steps per second: 271, episode reward: 184.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.478 [0.000, 1.000], mean observation: -0.210 [-2.062, 0.992], loss: 6.577107, mean_absolute_error: 46.091118, mean_q: 92.614006
 12260/50000: episode: 116, duration: 0.689s, episode steps: 198, steps per second: 288, episode reward: 198.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.525 [0.000, 1.000], mean observation: 0.335 [-0.554, 2.416], loss: 4.302173, mean_absolute_error: 46.191833, mean_q: 93.001991
 12418/50000: episode: 117, duration: 0.549s, episode steps: 158, steps per second: 288, episode reward: 158.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.475 [0.000, 1.000], mean observation: -0.230 [-1.649, 0.994], loss: 5.547804, mean_absolute_error: 46.606255, mean_q: 93.776665
 12574/50000: episode: 118, duration: 0.543s, episode steps: 156, steps per second: 288, episode reward: 156.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.468 [0.000, 1.000], mean observation: -0.279 [-2.248, 0.908], loss: 8.116533, mean_absolute_error: 46.532043, mean_q: 93.684723
 12699/50000: episode: 119, duration: 0.435s, episode steps: 125, steps per second: 287, episode reward: 125.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.464 [0.000, 1.000], mean observation: -0.299 [-2.003, 0.763], loss: 9.031183, mean_absolute_error: 46.814564, mean_q: 94.130348
 12832/50000: episode: 120, duration: 0.462s, episode steps: 133, steps per second: 288, episode reward: 133.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.466 [0.000, 1.000], mean observation: -0.272 [-1.618, 1.290], loss: 4.302605, mean_absolute_error: 46.731197, mean_q: 94.113068
 12953/50000: episode: 121, duration: 0.421s, episode steps: 121, steps per second: 287, episode reward: 121.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.463 [0.000, 1.000], mean observation: -0.292 [-1.697, 0.682], loss: 5.250242, mean_absolute_error: 47.120224, mean_q: 94.758827
 13153/50000: episode: 122, duration: 0.694s, episode steps: 200, steps per second: 288, episode reward: 200.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.520 [0.000, 1.000], mean observation: 0.279 [-0.854, 2.011], loss: 7.049887, mean_absolute_error: 47.396019, mean_q: 95.431839
 13279/50000: episode: 123, duration: 0.440s, episode steps: 126, steps per second: 286, episode reward: 126.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.460 [0.000, 1.000], mean observation: -0.310 [-1.891, 0.839], loss: 6.454618, mean_absolute_error: 47.631687, mean_q: 95.726776
 13479/50000: episode: 124, duration: 0.697s, episode steps: 200, steps per second: 287, episode reward: 200.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.480 [0.000, 1.000], mean observation: -0.154 [-1.650, 0.813], loss: 5.738143, mean_absolute_error: 47.554832, mean_q: 95.689568
 13649/50000: episode: 125, duration: 0.592s, episode steps: 170, steps per second: 287, episode reward: 170.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.476 [0.000, 1.000], mean observation: -0.229 [-1.854, 0.872], loss: 8.105306, mean_absolute_error: 47.649494, mean_q: 95.787415
 13786/50000: episode: 126, duration: 0.477s, episode steps: 137, steps per second: 287, episode reward: 137.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.467 [0.000, 1.000], mean observation: -0.270 [-1.797, 0.890], loss: 5.363132, mean_absolute_error: 48.002357, mean_q: 96.449013
 13950/50000: episode: 127, duration: 0.571s, episode steps: 164, steps per second: 287, episode reward: 164.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.476 [0.000, 1.000], mean observation: -0.253 [-1.782, 1.214], loss: 10.345427, mean_absolute_error: 48.102341, mean_q: 96.595665
 14150/50000: episode: 128, duration: 0.695s, episode steps: 200, steps per second: 288, episode reward: 200.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.485 [0.000, 1.000], mean observation: -0.125 [-1.440, 0.913], loss: 7.500546, mean_absolute_error: 48.381729, mean_q: 97.308929
 14337/50000: episode: 129, duration: 0.651s, episode steps: 187, steps per second: 287, episode reward: 187.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.471 [0.000, 1.000], mean observation: -0.245 [-2.027, 0.790], loss: 6.001243, mean_absolute_error: 48.275749, mean_q: 97.232956
 14537/50000: episode: 130, duration: 0.694s, episode steps: 200, steps per second: 288, episode reward: 200.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.490 [0.000, 1.000], mean observation: -0.031 [-1.071, 0.821], loss: 11.254661, mean_absolute_error: 48.682911, mean_q: 97.703880
 14675/50000: episode: 131, duration: 0.480s, episode steps: 138, steps per second: 288, episode reward: 138.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.464 [0.000, 1.000], mean observation: -0.282 [-2.027, 0.843], loss: 9.360898, mean_absolute_error: 48.801472, mean_q: 97.907593
 14875/50000: episode: 132, duration: 0.693s, episode steps: 200, steps per second: 288, episode reward: 200.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.525 [0.000, 1.000], mean observation: 0.333 [-0.767, 2.403], loss: 5.227085, mean_absolute_error: 48.923290, mean_q: 98.327705
 15075/50000: episode: 133, duration: 0.695s, episode steps: 200, steps per second: 288, episode reward: 200.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.520 [0.000, 1.000], mean observation: 0.173 [-1.031, 1.517], loss: 3.638206, mean_absolute_error: 49.183487, mean_q: 98.916550
 15236/50000: episode: 134, duration: 0.561s, episode steps: 161, steps per second: 287, episode reward: 161.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.478 [0.000, 1.000], mean observation: -0.273 [-2.006, 0.809], loss: 6.473301, mean_absolute_error: 49.531559, mean_q: 99.478119
 15407/50000: episode: 135, duration: 0.596s, episode steps: 171, steps per second: 287, episode reward: 171.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.480 [0.000, 1.000], mean observation: -0.237 [-1.853, 1.207], loss: 6.724697, mean_absolute_error: 49.487492, mean_q: 99.354797
 15607/50000: episode: 136, duration: 0.695s, episode steps: 200, steps per second: 288, episode reward: 200.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.500 [0.000, 1.000], mean observation: 0.023 [-0.930, 0.965], loss: 10.584031, mean_absolute_error: 49.402187, mean_q: 99.131905
 15782/50000: episode: 137, duration: 0.607s, episode steps: 175, steps per second: 288, episode reward: 175.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.486 [0.000, 1.000], mean observation: -0.188 [-1.674, 1.070], loss: 6.599730, mean_absolute_error: 49.642200, mean_q: 99.595825
 15972/50000: episode: 138, duration: 0.660s, episode steps: 190, steps per second: 288, episode reward: 190.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.484 [0.000, 1.000], mean observation: -0.182 [-1.837, 1.057], loss: 7.937731, mean_absolute_error: 49.663704, mean_q: 99.696648
 16172/50000: episode: 139, duration: 0.695s, episode steps: 200, steps per second: 288, episode reward: 200.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.510 [0.000, 1.000], mean observation: 0.049 [-0.767, 0.976], loss: 3.667855, mean_absolute_error: 49.939930, mean_q: 100.448128
 16319/50000: episode: 140, duration: 0.512s, episode steps: 147, steps per second: 287, episode reward: 147.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.483 [0.000, 1.000], mean observation: -0.277 [-2.050, 1.197], loss: 6.885846, mean_absolute_error: 50.092754, mean_q: 100.811089
 16497/50000: episode: 141, duration: 0.618s, episode steps: 178, steps per second: 288, episode reward: 178.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.489 [0.000, 1.000], mean observation: -0.184 [-1.707, 1.095], loss: 6.879636, mean_absolute_error: 50.247948, mean_q: 101.050980
 16643/50000: episode: 142, duration: 0.508s, episode steps: 146, steps per second: 288, episode reward: 146.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.473 [0.000, 1.000], mean observation: -0.251 [-1.492, 1.129], loss: 4.902254, mean_absolute_error: 50.335541, mean_q: 101.079010
 16810/50000: episode: 143, duration: 0.580s, episode steps: 167, steps per second: 288, episode reward: 167.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.527 [0.000, 1.000], mean observation: 0.406 [-0.860, 2.421], loss: 7.728204, mean_absolute_error: 50.298008, mean_q: 101.008827
 17010/50000: episode: 144, duration: 0.696s, episode steps: 200, steps per second: 287, episode reward: 200.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.480 [0.000, 1.000], mean observation: -0.136 [-1.513, 1.188], loss: 6.520294, mean_absolute_error: 50.617100, mean_q: 101.707314
 17210/50000: episode: 145, duration: 0.695s, episode steps: 200, steps per second: 288, episode reward: 200.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.520 [0.000, 1.000], mean observation: 0.279 [-0.810, 1.993], loss: 9.470241, mean_absolute_error: 50.575390, mean_q: 101.671425
 17327/50000: episode: 146, duration: 0.408s, episode steps: 117, steps per second: 287, episode reward: 117.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.479 [0.000, 1.000], mean observation: -0.248 [-1.521, 0.991], loss: 6.747694, mean_absolute_error: 50.467861, mean_q: 101.473465
 17484/50000: episode: 147, duration: 0.545s, episode steps: 157, steps per second: 288, episode reward: 157.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.478 [0.000, 1.000], mean observation: -0.253 [-1.723, 1.145], loss: 7.845972, mean_absolute_error: 50.420498, mean_q: 101.372086
 17684/50000: episode: 148, duration: 0.695s, episode steps: 200, steps per second: 288, episode reward: 200.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.515 [0.000, 1.000], mean observation: 0.187 [-0.808, 1.440], loss: 8.254425, mean_absolute_error: 50.592842, mean_q: 101.600334
 17884/50000: episode: 149, duration: 0.695s, episode steps: 200, steps per second: 288, episode reward: 200.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.505 [0.000, 1.000], mean observation: 0.046 [-0.808, 1.061], loss: 7.597106, mean_absolute_error: 50.910145, mean_q: 102.280823
 18003/50000: episode: 150, duration: 0.414s, episode steps: 119, steps per second: 287, episode reward: 119.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.479 [0.000, 1.000], mean observation: -0.209 [-1.513, 1.153], loss: 9.155410, mean_absolute_error: 51.079662, mean_q: 102.432510
 18203/50000: episode: 151, duration: 0.694s, episode steps: 200, steps per second: 288, episode reward: 200.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.515 [0.000, 1.000], mean observation: 0.176 [-1.120, 1.323], loss: 6.736543, mean_absolute_error: 51.094044, mean_q: 102.606964
 18349/50000: episode: 152, duration: 0.508s, episode steps: 146, steps per second: 287, episode reward: 146.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.473 [0.000, 1.000], mean observation: -0.266 [-1.887, 1.267], loss: 7.861938, mean_absolute_error: 51.461689, mean_q: 103.123352
 18529/50000: episode: 153, duration: 0.625s, episode steps: 180, steps per second: 288, episode reward: 180.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.483 [0.000, 1.000], mean observation: -0.202 [-1.646, 1.123], loss: 7.249597, mean_absolute_error: 51.230740, mean_q: 102.807289
 18729/50000: episode: 154, duration: 0.694s, episode steps: 200, steps per second: 288, episode reward: 200.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.505 [0.000, 1.000], mean observation: 0.027 [-1.308, 1.207], loss: 3.022990, mean_absolute_error: 51.522999, mean_q: 103.731407
 18929/50000: episode: 155, duration: 0.695s, episode steps: 200, steps per second: 288, episode reward: 200.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.520 [0.000, 1.000], mean observation: 0.309 [-0.975, 2.155], loss: 4.227432, mean_absolute_error: 51.850754, mean_q: 104.402008
 19115/50000: episode: 156, duration: 0.647s, episode steps: 186, steps per second: 288, episode reward: 186.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.489 [0.000, 1.000], mean observation: -0.169 [-1.895, 1.277], loss: 8.473694, mean_absolute_error: 51.981937, mean_q: 104.504166
 19315/50000: episode: 157, duration: 0.694s, episode steps: 200, steps per second: 288, episode reward: 200.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.485 [0.000, 1.000], mean observation: -0.074 [-1.401, 1.233], loss: 5.333365, mean_absolute_error: 51.955688, mean_q: 104.493896
 19482/50000: episode: 158, duration: 0.582s, episode steps: 167, steps per second: 287, episode reward: 167.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.473 [0.000, 1.000], mean observation: -0.237 [-1.834, 1.254], loss: 6.957605, mean_absolute_error: 52.323875, mean_q: 105.112999
 19682/50000: episode: 159, duration: 0.693s, episode steps: 200, steps per second: 289, episode reward: 200.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.515 [0.000, 1.000], mean observation: 0.182 [-1.153, 1.335], loss: 9.790676, mean_absolute_error: 52.705204, mean_q: 105.804886
 19810/50000: episode: 160, duration: 0.446s, episode steps: 128, steps per second: 287, episode reward: 128.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.469 [0.000, 1.000], mean observation: -0.217 [-1.641, 1.220], loss: 7.924188, mean_absolute_error: 52.730934, mean_q: 105.986443
 19994/50000: episode: 161, duration: 0.640s, episode steps: 184, steps per second: 288, episode reward: 184.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.533 [0.000, 1.000], mean observation: 0.372 [-0.952, 2.411], loss: 13.036661, mean_absolute_error: 52.588703, mean_q: 105.500298
 20190/50000: episode: 162, duration: 0.680s, episode steps: 196, steps per second: 288, episode reward: 196.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.526 [0.000, 1.000], mean observation: 0.351 [-1.053, 2.421], loss: 6.651697, mean_absolute_error: 52.616859, mean_q: 105.804970
 20381/50000: episode: 163, duration: 0.662s, episode steps: 191, steps per second: 288, episode reward: 191.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.482 [0.000, 1.000], mean observation: -0.206 [-1.718, 1.053], loss: 6.740256, mean_absolute_error: 52.648304, mean_q: 105.836021
 20581/50000: episode: 164, duration: 0.693s, episode steps: 200, steps per second: 289, episode reward: 200.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.520 [0.000, 1.000], mean observation: 0.335 [-1.038, 2.254], loss: 5.131247, mean_absolute_error: 52.983009, mean_q: 106.559334
 20732/50000: episode: 165, duration: 0.526s, episode steps: 151, steps per second: 287, episode reward: 151.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.477 [0.000, 1.000], mean observation: -0.196 [-1.528, 1.076], loss: 10.040893, mean_absolute_error: 53.030262, mean_q: 106.343613
 20894/50000: episode: 166, duration: 0.564s, episode steps: 162, steps per second: 287, episode reward: 162.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.488 [0.000, 1.000], mean observation: -0.233 [-1.742, 1.261], loss: 10.266937, mean_absolute_error: 52.995251, mean_q: 106.469284
 21053/50000: episode: 167, duration: 0.554s, episode steps: 159, steps per second: 287, episode reward: 159.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.478 [0.000, 1.000], mean observation: -0.255 [-1.683, 1.134], loss: 5.079230, mean_absolute_error: 53.094276, mean_q: 106.726639
 21240/50000: episode: 168, duration: 0.653s, episode steps: 187, steps per second: 286, episode reward: 187.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.481 [0.000, 1.000], mean observation: -0.211 [-1.828, 1.133], loss: 3.637107, mean_absolute_error: 53.308029, mean_q: 107.129196
 21362/50000: episode: 169, duration: 0.427s, episode steps: 122, steps per second: 286, episode reward: 122.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.484 [0.000, 1.000], mean observation: -0.250 [-1.491, 1.244], loss: 6.557614, mean_absolute_error: 53.026299, mean_q: 106.512924
 21562/50000: episode: 170, duration: 0.693s, episode steps: 200, steps per second: 289, episode reward: 200.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.490 [0.000, 1.000], mean observation: -0.114 [-1.504, 1.155], loss: 7.018776, mean_absolute_error: 53.485283, mean_q: 107.477219
 21762/50000: episode: 171, duration: 0.694s, episode steps: 200, steps per second: 288, episode reward: 200.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.510 [0.000, 1.000], mean observation: 0.128 [-0.907, 1.277], loss: 5.981405, mean_absolute_error: 53.412628, mean_q: 107.485947
 21962/50000: episode: 172, duration: 0.694s, episode steps: 200, steps per second: 288, episode reward: 200.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.525 [0.000, 1.000], mean observation: 0.351 [-1.186, 2.342], loss: 9.646163, mean_absolute_error: 53.584549, mean_q: 107.610863
 22162/50000: episode: 173, duration: 0.695s, episode steps: 200, steps per second: 288, episode reward: 200.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.505 [0.000, 1.000], mean observation: 0.096 [-1.041, 1.182], loss: 9.998112, mean_absolute_error: 53.695900, mean_q: 107.878777
 22362/50000: episode: 174, duration: 0.695s, episode steps: 200, steps per second: 288, episode reward: 200.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.520 [0.000, 1.000], mean observation: 0.219 [-1.248, 1.534], loss: 12.917156, mean_absolute_error: 53.763985, mean_q: 107.972893
 22558/50000: episode: 175, duration: 0.681s, episode steps: 196, steps per second: 288, episode reward: 196.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.526 [0.000, 1.000], mean observation: 0.356 [-1.166, 2.401], loss: 4.845408, mean_absolute_error: 53.797817, mean_q: 108.244835
 22674/50000: episode: 176, duration: 0.405s, episode steps: 116, steps per second: 286, episode reward: 116.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.491 [0.000, 1.000], mean observation: -0.194 [-1.591, 1.317], loss: 7.065456, mean_absolute_error: 54.321022, mean_q: 109.235809
 22870/50000: episode: 177, duration: 0.684s, episode steps: 196, steps per second: 287, episode reward: 196.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.526 [0.000, 1.000], mean observation: 0.351 [-1.142, 2.404], loss: 8.600467, mean_absolute_error: 53.957043, mean_q: 108.415100
 23070/50000: episode: 178, duration: 0.694s, episode steps: 200, steps per second: 288, episode reward: 200.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.485 [0.000, 1.000], mean observation: -0.114 [-1.494, 1.313], loss: 6.316566, mean_absolute_error: 54.095341, mean_q: 108.783089
 23270/50000: episode: 179, duration: 0.694s, episode steps: 200, steps per second: 288, episode reward: 200.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.510 [0.000, 1.000], mean observation: 0.149 [-1.103, 1.317], loss: 8.716813, mean_absolute_error: 54.189716, mean_q: 108.707657
 23419/50000: episode: 180, duration: 0.520s, episode steps: 149, steps per second: 287, episode reward: 149.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.483 [0.000, 1.000], mean observation: -0.224 [-1.592, 1.224], loss: 4.342428, mean_absolute_error: 54.166908, mean_q: 108.863365
 23577/50000: episode: 181, duration: 0.551s, episode steps: 158, steps per second: 287, episode reward: 158.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.494 [0.000, 1.000], mean observation: -0.162 [-1.556, 1.345], loss: 9.329295, mean_absolute_error: 54.063663, mean_q: 108.518341
 23693/50000: episode: 182, duration: 0.404s, episode steps: 116, steps per second: 287, episode reward: 116.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.491 [0.000, 1.000], mean observation: -0.221 [-1.591, 1.203], loss: 4.131718, mean_absolute_error: 54.148113, mean_q: 108.651413
 23846/50000: episode: 183, duration: 0.532s, episode steps: 153, steps per second: 287, episode reward: 153.000, mean reward: 1.000 [1.000, 1.000], mean action: 0.484 [0.000, 1.000], mean observation: -0.195 [-1.223, 1.136], loss: 10.675994, mean_absolute_error: 54.276730, mean_q: 108.815422
